2021-03-10T10:12:11,708 | WARN  | activator-1-thread-2 | MavenRepositoryURL               | 2 - org.ops4j.pax.url.mvn - 2.6.2 | Repository spec file:/root/system/ does not contain an identifier. Give your repository a name, for example: file:/root/system@snapshots@id=MyName
2021-03-10T10:12:18,391 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 9 - org.apache.karaf.features.core - 4.2.9 |       mvn:org.apache.camel/camel-main/3.0.0
2021-03-10T10:12:18,392 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 9 - org.apache.karaf.features.core - 4.2.9 |       mvn:org.apache.camel/camel-management/3.0.0
2021-03-10T10:12:18,392 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 9 - org.apache.karaf.features.core - 4.2.9 |       mvn:org.apache.camel/camel-management-api/3.0.0
2021-03-10T10:12:18,392 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 9 - org.apache.karaf.features.core - 4.2.9 |       mvn:org.apache.camel/camel-milo/3.0.0
2021-03-10T10:12:18,392 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 9 - org.apache.karaf.features.core - 4.2.9 |       mvn:org.apache.camel/camel-mock/3.0.0
2021-03-10T10:12:18,392 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 9 - org.apache.karaf.features.core - 4.2.9 |       mvn:org.apache.camel/camel-paho/3.0.0
2021-03-10T10:12:18,392 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 9 - org.apache.karaf.features.core - 4.2.9 |       mvn:org.apache.camel/camel-ref/3.0.0
2021-03-10T10:12:18,393 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 9 - org.apache.karaf.features.core - 4.2.9 |       mvn:org.apache.camel/camel-rest/3.0.0
2021-03-10T10:12:18,393 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 9 - org.apache.karaf.features.core - 4.2.9 |       mvn:org.apache.camel/camel-saga/3.0.0
2021-03-10T10:12:18,393 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 9 - org.apache.karaf.features.core - 4.2.9 |       mvn:org.apache.camel/camel-scheduler/3.0.0
2021-03-10T10:12:18,393 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 9 - org.apache.karaf.features.core - 4.2.9 |       mvn:org.apache.camel/camel-seda/3.0.0
2021-03-10T10:12:18,393 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 9 - org.apache.karaf.features.core - 4.2.9 |       mvn:org.apache.camel/camel-spring/3.0.0
2021-03-10T10:12:18,394 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 9 - org.apache.karaf.features.core - 4.2.9 |       mvn:org.apache.camel/camel-stub/3.0.0
2021-03-10T10:12:18,394 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 9 - org.apache.karaf.features.core - 4.2.9 |       mvn:org.apache.camel/camel-support/3.0.0
2021-03-10T10:12:18,394 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 9 - org.apache.karaf.features.core - 4.2.9 |       mvn:org.apache.camel/camel-timer/3.0.0
2021-03-10T10:12:18,394 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 9 - org.apache.karaf.features.core - 4.2.9 |       mvn:org.apache.camel/camel-util/3.0.0
2021-03-10T10:12:18,394 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 9 - org.apache.karaf.features.core - 4.2.9 |       mvn:org.apache.camel/camel-util-json/3.0.0
2021-03-10T10:12:18,394 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 9 - org.apache.karaf.features.core - 4.2.9 |       mvn:org.apache.camel/camel-validator/3.0.0
2021-03-10T10:12:18,395 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 9 - org.apache.karaf.features.core - 4.2.9 |       mvn:org.apache.camel/camel-vm/3.0.0
2021-03-10T10:12:18,395 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 9 - org.apache.karaf.features.core - 4.2.9 |       mvn:org.apache.camel/camel-xpath/3.0.0
2021-03-10T10:12:18,395 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 9 - org.apache.karaf.features.core - 4.2.9 |       mvn:org.apache.camel/camel-xslt/3.0.0
2021-03-10T10:12:18,395 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 9 - org.apache.karaf.features.core - 4.2.9 |       mvn:org.apache.camel.karaf/camel-karaf-commands/3.0.0
2021-03-10T10:12:18,395 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 9 - org.apache.karaf.features.core - 4.2.9 |       mvn:org.apache.camel/spi-annotations/3.0.0
2021-03-10T10:12:18,395 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 9 - org.apache.karaf.features.core - 4.2.9 |       mvn:commons-cli/commons-cli/1.4
2021-03-10T10:12:18,396 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 9 - org.apache.karaf.features.core - 4.2.9 |       mvn:commons-codec/commons-codec/1.11
2021-03-10T10:12:18,396 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 9 - org.apache.karaf.features.core - 4.2.9 |       mvn:commons-fileupload/commons-fileupload/1.4
2021-03-10T10:12:18,396 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 9 - org.apache.karaf.features.core - 4.2.9 |       mvn:org.apache.commons/commons-text/1.9
2021-03-10T10:12:18,396 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 9 - org.apache.karaf.features.core - 4.2.9 |       mvn:org.apache.commons/commons-csv/1.6
2021-03-10T10:12:18,397 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 9 - org.apache.karaf.features.core - 4.2.9 |       mvn:commons-io/commons-io/2.2
2021-03-10T10:12:18,397 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 9 - org.apache.karaf.features.core - 4.2.9 |       mvn:org.apache.commons/commons-lang3/3.11
2021-03-10T10:12:18,397 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 9 - org.apache.karaf.features.core - 4.2.9 |       mvn:commons-logging/commons-logging/1.2
2021-03-10T10:12:18,397 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 9 - org.apache.karaf.features.core - 4.2.9 |       mvn:org.apache.cxf/cxf-core/3.3.4
2021-03-10T10:12:18,397 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 9 - org.apache.karaf.features.core - 4.2.9 |       mvn:org.apache.cxf/cxf-rt-bindings-soap/3.3.4
2021-03-10T10:12:18,397 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 9 - org.apache.karaf.features.core - 4.2.9 |       mvn:org.apache.cxf/cxf-rt-bindings-xml/3.3.4
2021-03-10T10:12:18,398 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 9 - org.apache.karaf.features.core - 4.2.9 |       mvn:org.apache.cxf/cxf-rt-databinding-jaxb/3.3.4
2021-03-10T10:12:18,398 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 9 - org.apache.karaf.features.core - 4.2.9 |       mvn:org.apache.cxf/cxf-rt-features-logging/3.3.4
2021-03-10T10:12:18,398 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 9 - org.apache.karaf.features.core - 4.2.9 |       mvn:org.apache.cxf/cxf-rt-frontend-jaxrs/3.3.4
2021-03-10T10:12:18,398 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 9 - org.apache.karaf.features.core - 4.2.9 |       mvn:org.apache.cxf/cxf-rt-frontend-jaxws/3.3.4
2021-03-10T10:12:18,398 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 9 - org.apache.karaf.features.core - 4.2.9 |       mvn:org.apache.cxf/cxf-rt-frontend-simple/3.3.4
2021-03-10T10:12:18,399 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 9 - org.apache.karaf.features.core - 4.2.9 |       mvn:org.apache.cxf/cxf-rt-management/3.3.4
2021-03-10T10:12:18,399 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 9 - org.apache.karaf.features.core - 4.2.9 |       mvn:org.apache.cxf/cxf-rt-rs-client/3.3.4
2021-03-10T10:12:18,399 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 9 - org.apache.karaf.features.core - 4.2.9 |       mvn:org.apache.cxf/cxf-rt-rs-extension-providers/3.3.4
2021-03-10T10:12:18,399 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 9 - org.apache.karaf.features.core - 4.2.9 |       mvn:org.apache.cxf/cxf-rt-rs-extension-search/3.3.4
2021-03-10T10:12:18,399 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 9 - org.apache.karaf.features.core - 4.2.9 |       mvn:org.apache.cxf/cxf-rt-rs-json-basic/3.3.4
2021-03-10T10:12:18,400 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 9 - org.apache.karaf.features.core - 4.2.9 |       mvn:org.apache.cxf/cxf-rt-rs-service-description/3.3.4
2021-03-10T10:12:18,400 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 9 - org.apache.karaf.features.core - 4.2.9 |       mvn:org.apache.cxf/cxf-rt-security/3.3.4
2021-03-10T10:12:18,400 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 9 - org.apache.karaf.features.core - 4.2.9 |       mvn:org.apache.cxf/cxf-rt-transports-http/3.3.4
2021-03-10T10:12:18,400 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 9 - org.apache.karaf.features.core - 4.2.9 |       mvn:org.apache.cxf/cxf-rt-transports-http-jetty/3.3.4
2021-03-10T10:12:18,400 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 9 - org.apache.karaf.features.core - 4.2.9 |       mvn:org.apache.cxf/cxf-rt-wsdl/3.3.4
2021-03-10T10:12:18,401 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 9 - org.apache.karaf.features.core - 4.2.9 |       mvn:org.apache.cxf.karaf/cxf-karaf-commands/3.3.4
2021-03-10T10:12:18,401 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 9 - org.apache.karaf.features.core - 4.2.9 |       mvn:org.apache.felix/org.apache.felix.metatype/1.2.2
2021-03-10T10:12:18,401 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 9 - org.apache.karaf.features.core - 4.2.9 |       mvn:org.apache.felix/org.apache.felix.scr/2.1.20
2021-03-10T10:12:18,401 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 9 - org.apache.karaf.features.core - 4.2.9 |       mvn:org.apache.geronimo.specs/geronimo-jaspic_1.0_spec/1.1
2021-03-10T10:12:18,402 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 9 - org.apache.karaf.features.core - 4.2.9 |       mvn:org.apache.geronimo.specs/geronimo-jta_1.1_spec/1.1.1
2021-03-10T10:12:18,402 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 9 - org.apache.karaf.features.core - 4.2.9 |       mvn:org.apache.geronimo.specs/geronimo-osgi-registry/1.1
2021-03-10T10:12:18,402 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 9 - org.apache.karaf.features.core - 4.2.9 |       mvn:org.apache.geronimo.specs/geronimo-ws-metadata_2.0_spec/1.1.3
2021-03-10T10:12:18,402 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 9 - org.apache.karaf.features.core - 4.2.9 |       mvn:org.apache.httpcomponents/httpclient-osgi/4.5.7
2021-03-10T10:12:18,402 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 9 - org.apache.karaf.features.core - 4.2.9 |       mvn:org.apache.httpcomponents/httpcore-osgi/4.4.11
2021-03-10T10:12:18,402 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 9 - org.apache.karaf.features.core - 4.2.9 |       mvn:org.apache.karaf.bundle/org.apache.karaf.bundle.blueprintstate/4.2.9
2021-03-10T10:12:18,403 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 9 - org.apache.karaf.features.core - 4.2.9 |       mvn:org.apache.karaf.bundle/org.apache.karaf.bundle.core/4.2.9
2021-03-10T10:12:18,403 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 9 - org.apache.karaf.features.core - 4.2.9 |       mvn:org.apache.karaf.config/org.apache.karaf.config.core/4.2.9
2021-03-10T10:12:18,403 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 9 - org.apache.karaf.features.core - 4.2.9 |       mvn:org.apache.karaf.deployer/org.apache.karaf.deployer.blueprint/4.2.9
2021-03-10T10:12:18,403 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 9 - org.apache.karaf.features.core - 4.2.9 |       mvn:org.apache.karaf.deployer/org.apache.karaf.deployer.features/4.2.9
2021-03-10T10:12:18,403 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 9 - org.apache.karaf.features.core - 4.2.9 |       mvn:org.apache.karaf.deployer/org.apache.karaf.deployer.kar/4.2.9
2021-03-10T10:12:18,403 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 9 - org.apache.karaf.features.core - 4.2.9 |       mvn:org.apache.karaf.deployer/org.apache.karaf.deployer.wrap/4.2.9
2021-03-10T10:12:18,404 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 9 - org.apache.karaf.features.core - 4.2.9 |       mvn:org.apache.karaf.features/org.apache.karaf.features.command/4.2.9
2021-03-10T10:12:18,404 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 9 - org.apache.karaf.features.core - 4.2.9 |       mvn:org.apache.karaf.http/org.apache.karaf.http.core/4.2.9
2021-03-10T10:12:18,404 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 9 - org.apache.karaf.features.core - 4.2.9 |       mvn:org.apache.karaf.jaas.blueprint/org.apache.karaf.jaas.blueprint.config/4.2.9
2021-03-10T10:12:18,404 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 9 - org.apache.karaf.features.core - 4.2.9 |       mvn:org.apache.karaf.jaas/org.apache.karaf.jaas.command/4.2.9
2021-03-10T10:12:18,404 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 9 - org.apache.karaf.features.core - 4.2.9 |       mvn:org.apache.karaf.jaas/org.apache.karaf.jaas.config/4.2.9
2021-03-10T10:12:18,404 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 9 - org.apache.karaf.features.core - 4.2.9 |       mvn:org.apache.karaf.jaas/org.apache.karaf.jaas.modules/4.2.9
2021-03-10T10:12:18,405 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 9 - org.apache.karaf.features.core - 4.2.9 |       mvn:org.apache.karaf.kar/org.apache.karaf.kar.core/4.2.9
2021-03-10T10:12:18,405 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 9 - org.apache.karaf.features.core - 4.2.9 |       mvn:org.apache.karaf.log/org.apache.karaf.log.core/4.2.9
2021-03-10T10:12:18,405 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 9 - org.apache.karaf.features.core - 4.2.9 |       mvn:org.apache.karaf.management/org.apache.karaf.management.server/4.2.9
2021-03-10T10:12:18,405 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 9 - org.apache.karaf.features.core - 4.2.9 |       mvn:org.apache.karaf.package/org.apache.karaf.package.core/4.2.9
2021-03-10T10:12:18,405 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 9 - org.apache.karaf.features.core - 4.2.9 |       mvn:org.apache.karaf.scr/org.apache.karaf.scr.management/4.2.9
2021-03-10T10:12:18,405 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 9 - org.apache.karaf.features.core - 4.2.9 |       mvn:org.apache.karaf.scr/org.apache.karaf.scr.state/4.2.9
2021-03-10T10:12:18,406 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 9 - org.apache.karaf.features.core - 4.2.9 |       mvn:org.apache.karaf.service/org.apache.karaf.service.core/4.2.9
2021-03-10T10:12:18,406 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 9 - org.apache.karaf.features.core - 4.2.9 |       mvn:org.apache.karaf.shell/org.apache.karaf.shell.commands/4.2.9
2021-03-10T10:12:18,406 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 9 - org.apache.karaf.features.core - 4.2.9 |       mvn:org.apache.karaf.shell/org.apache.karaf.shell.console/4.2.9
2021-03-10T10:12:18,406 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 9 - org.apache.karaf.features.core - 4.2.9 |       mvn:org.apache.karaf.shell/org.apache.karaf.shell.core/4.2.9
2021-03-10T10:12:18,406 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 9 - org.apache.karaf.features.core - 4.2.9 |       mvn:org.apache.karaf.shell/org.apache.karaf.shell.ssh/4.2.9
2021-03-10T10:12:18,406 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 9 - org.apache.karaf.features.core - 4.2.9 |       mvn:org.apache.karaf.shell/org.apache.karaf.shell.table/4.2.9
2021-03-10T10:12:18,407 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 9 - org.apache.karaf.features.core - 4.2.9 |       mvn:org.apache.karaf.system/org.apache.karaf.system.core/4.2.9
2021-03-10T10:12:18,407 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 9 - org.apache.karaf.features.core - 4.2.9 |       mvn:org.apache.karaf.web/org.apache.karaf.web.core/4.2.9
2021-03-10T10:12:18,407 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 9 - org.apache.karaf.features.core - 4.2.9 |       mvn:org.apache.servicemix.bundles/org.apache.servicemix.bundles.aopalliance/1.0_6
2021-03-10T10:12:18,407 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 9 - org.apache.karaf.features.core - 4.2.9 |       mvn:org.apache.servicemix.bundles/org.apache.servicemix.bundles.fastinfoset/1.2.16_1
2021-03-10T10:12:18,407 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 9 - org.apache.karaf.features.core - 4.2.9 |       mvn:org.apache.servicemix.bundles/org.apache.servicemix.bundles.jaxb-runtime/2.3.1_1
2021-03-10T10:12:18,407 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 9 - org.apache.karaf.features.core - 4.2.9 |       mvn:org.apache.servicemix.bundles/org.apache.servicemix.bundles.jaxb-xjc/2.3.1_1
2021-03-10T10:12:18,408 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 9 - org.apache.karaf.features.core - 4.2.9 |       mvn:org.apache.servicemix.bundles/org.apache.servicemix.bundles.not-yet-commons-ssl/0.3.11_1
2021-03-10T10:12:18,408 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 9 - org.apache.karaf.features.core - 4.2.9 |       mvn:org.apache.servicemix.bundles/org.apache.servicemix.bundles.saaj-impl/1.3.23_2
2021-03-10T10:12:18,408 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 9 - org.apache.karaf.features.core - 4.2.9 |       mvn:org.apache.servicemix.bundles/org.apache.servicemix.bundles.spring-aop/5.1.14.RELEASE_1
2021-03-10T10:12:18,408 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 9 - org.apache.karaf.features.core - 4.2.9 |       mvn:org.apache.servicemix.bundles/org.apache.servicemix.bundles.spring-beans/5.1.14.RELEASE_1
2021-03-10T10:12:18,408 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 9 - org.apache.karaf.features.core - 4.2.9 |       mvn:org.apache.servicemix.bundles/org.apache.servicemix.bundles.spring-context/5.1.14.RELEASE_1
2021-03-10T10:12:18,408 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 9 - org.apache.karaf.features.core - 4.2.9 |       mvn:org.apache.servicemix.bundles/org.apache.servicemix.bundles.spring-context-support/5.1.14.RELEASE_1
